mega_time_ms,esp_time_ms,servo1_us,servo2_us,esp_ax,esp_ay,esp_az,esp_gx,esp_gy,esp_gz,gy87_ax,gy87_ay,gy87_az,gy87_gx,gy87_gy,gy87_gz,Touch
17200,17241,1736,1665,-2120,5204,3592,-326,-75,-1084,4372,564,-17916,-849,271,-385,0
17220,17261,1740,1663,-13300,3248,5112,-2147,2446,-1100,3300,-1428,-17272,-1057,329,985,0
17241,17281,1745,1660,-22588,-5980,2472,-2029,1708,-353,5056,576,-16268,-743,-405,-599,0
17260,17301,1749,1657,-24512,80,580,-3384,-975,281,4232,980,-16612,-757,-1060,-2355,0
17281,17321,1753,1654,-15916,8624,-1508,-7366,-2927,-2097,2912,-1500,-15588,1567,-75,4699,0
17300,17341,1757,1650,-14428,-7276,6312,-7524,-2052,-2726,3972,452,-15980,-434,-1254,469,0
17320,17361,1761,1646,-23268,-23076,3264,-2958,-3696,-3347,4292,-1612,-17700,-1246,-422,-3603,0
17341,17381,1765,1641,-27708,-26264,-3620,2223,-6942,-2540,3372,-684,-15392,-1780,-1587,-4882,0
17360,17401,1768,1636,-13272,-5596,-2180,5280,-6782,-821,7912,-2108,-16564,421,865,-4483,0
17380,17421,1771,1631,-1956,13576,4384,1449,-6266,-1383,-1624,5536,-22200,293,-6873,10538,0
17400,17441,1775,1625,4456,13972,2488,-2029,-897,-1588,4340,4384,-18460,60,-156,1335,0
17421,17461,1778,1619,-14116,-1796,2344,-7045,1296,-3511,3956,-860,-19844,-663,2573,-6442,0
17440,17481,1780,1613,-24588,-9924,4480,-7318,-771,-3735,4136,-572,-14088,-43,-989,1430,0
17461,17501,1783,1607,-28892,-16512,-1556,-6288,-3749,-1174,4252,-840,-19716,1163,-1345,-1921,0
17480,17521,1785,1600,-18064,-14480,4936,-3020,-6791,-2908,4708,696,-17352,-185,-327,1017,0
17500,17541,1788,1593,-9956,-19408,3948,463,-4957,-589,3320,2424,-22148,318,2537,-321,0
17520,17561,1790,1586,-1448,-10928,1784,2102,-2235,-1230,-4244,-2504,-14472,1424,-3035,2324,0
17541,17581,1791,1578,-16240,-180,2460,1377,-233,-2738,4444,304,-19252,-2012,577,-6040,0
17560,17601,1793,1570,-24244,4860,3496,-666,-1691,-2964,4040,-628,-16452,-754,-550,300,0
17581,17621,1795,1563,-29344,-6576,2836,-1234,-5793,-4645,4224,1620,-15444,-568,-72,-5144,0
17600,17641,1796,1555,-11712,-13720,1236,-308,-6918,-1444,4260,-1096,-17216,488,633,-332,0
17620,17661,1797,1546,-92,-10780,3924,2001,-4579,-2731,4284,484,-16828,-1522,491,-2435,0
17640,17681,1798,1538,792,-3320,4836,1463,-874,-708,4116,-260,-17424,-961,1454,-944,0
17660,17701,1799,1530,-21348,15004,9804,-1975,-133,-3623,4068,808,-15152,-2927,-558,-1014,0
17680,17721,1799,1521,-27412,10648,116,-7350,-1433,-2876,5208,1324,-22644,1506,-1541,-2286,0
17700,17741,1800,1513,-20420,-6724,2640,-9801,-5667,-4905,3784,-1564,-15560,-902,2234,2361,0
17721,17761,1800,1504,-10216,-25968,5008,-6490,-5563,-1508,4240,-232,-17524,-1628,237,-6321,0
17740,17781,1800,1496,-9536,-31532,3092,-512,-4238,-3691,4540,-1564,-15028,-2427,99,2578,0
17761,17801,1800,1487,-10256,-18764,3372,4461,-3734,-1868,4088,2348,-19416,-1767,1013,528,0
17780,17821,1799,1479,-17404,524,4964,5145,-3744,-3426,4496,480,-18516,-1354,1130,-2919,0
17800,17841,1799,1470,-16724,7060,6828,2160,-4920,-2565,4244,1360,-18136,-46,694,-1616,0
17820,17861,1798,1462,-21988,5240,12296,-1505,-6818,-4681,4448,-1548,-18288,-2949,2165,-3677,0
17841,17881,1797,1454,-12948,-7148,6492,-2974,-7184,-4024,4536,2440,-15964,-1427,537,-1281,0
17860,17901,1796,1445,-8708,-15772,4544,-315,-5263,-4506,5096,124,-18112,1351,-943,-2641,0
17881,17921,1795,1437,-7992,-13524,6464,1366,-4895,-2734,4744,8,-17276,-2706,393,-1368,0
17900,17941,1793,1430,-9884,-7024,6488,2114,-4359,-3673,4124,188,-16632,-1180,1217,-1413,0
17921,17961,1791,1422,-14708,-3240,-72,1090,-3448,-4541,5276,164,-18016,-1411,-715,-1195,0
17940,17981,1790,1414,-7208,-2932,2816,-810,-4039,-2183,4584,1884,-15928,-2496,1148,1727,0
17960,18001,1788,1407,1428,-10448,6224,-937,-2612,-1705,4716,2408,-17224,-1714,266,-1692,0
17980,18021,1785,1400,-8860,-13956,7296,493,558,-3699,4532,872,-17136,-1847,175,-4637,0
18000,18041,1783,1393,-19140,-8740,6532,684,-873,-1432,4764,2012,-17192,-437,602,1848,0
18020,18061,1780,1387,-32632,-6716,10024,719,-5753,-4583,4304,1160,-17532,-1367,543,-4584,0
18040,18081,1778,1381,-15876,-3836,10224,-631,-8313,-466,4568,832,-18128,-655,1172,3254,0
18060,18101,1775,1375,3264,-6336,8068,-250,-5947,-2818,4940,2112,-19236,-341,209,-4176,0
18080,18121,1771,1369,1816,-9796,6700,-124,-480,-1556,4456,448,-17336,-1122,935,-2045,0
18100,18141,1768,1364,-15616,-9588,6516,32,828,-3810,4432,1532,-17136,-2131,44,-3343,0
18120,18161,1765,1359,-26364,-8272,7696,-565,-2888,-1463,4804,2032,-18580,-563,1227,1929,0
18141,18181,1761,1354,-23412,-7580,11684,-494,-7311,-2398,4404,2164,-18848,-1481,1378,-1241,0
18160,18201,1757,1350,-5632,-10192,5680,783,-5714,-2162,4648,560,-16712,-598,-252,-2609,0
18180,18221,1753,1346,2596,-7736,6848,592,-3689,-2077,4896,1400,-17548,-386,366,-2151,0
18200,18241,1749,1343,-668,-7792,7016,148,39,-1783,4748,848,-17448,-1213,589,-524,0
18220,18261,1745,1340,-16700,-7328,6332,-615,35,-3386,4656,1172,-17376,-872,1474,-44,0
18240,18281,1740,1337,-27676,-8812,10480,-876,-3818,-2204,4812,1468,-18316,-533,542,-171,0
18260,18301,1736,1335,-15596,-9548,12288,-72,-6460,-429,5016,976,-17488,-255,-680,-262,0
18280,18321,1731,1333,3488,-10168,7936,772,-3962,-267,4600,1632,-16724,123,312,-140,0
18299,18341,1726,1332,2432,-4900,9396,126,486,-957,4588,1328,-17776,-930,248,-252,0
18320,18361,1721,1331,-11732,-3792,9148,-966,1890,-997,4756,164,-17636,-134,647,-5324,0
18340,18381,1716,1330,-20132,-9984,7376,-1343,-150,-51,2496,2072,-16712,23,102,-2372,0
18360,18401,1711,1330,-12972,-13732,7784,-599,-1880,277,4764,1348,-17452,217,53,-229,0
18380,18421,1705,1330,-3736,-11752,8740,369,-1112,390,4812,1288,-17296,-367,446,1761,0
18400,18441,1700,1331,-4856,-6884,8896,504,854,31,5036,1312,-17504,-1005,-1456,-1854,0
18420,18461,1694,1332,-13840,-4756,8540,-432,1083,-183,4796,1420,-17192,-593,-125,172,0
18440,18481,1688,1334,-16516,-7836,8032,-1326,-454,-28,4124,704,-17216,-227,1041,-583,0
18460,18501,1682,1336,-7184,-22376,6260,2062,-854,683,4412,752,-16220,-521,798,986,0
18480,18521,1676,1338,-7784,-26812,7664,6121,-507,1217,5900,2084,-16664,118,1214,766,0
18500,18541,1670,1341,-7040,-17436,9692,10513,529,905,4796,2648,-16432,-462,-864,1358,0
18520,18561,1664,1344,-13964,4800,8816,8605,515,719,4792,1648,-18388,-493,-58,-220,0
18540,18581,1658,1348,-7300,10660,9636,5802,795,283,5400,1248,-17468,-227,-480,-144,0
18560,18601,1651,1352,-13188,3376,9088,576,-210,-323,4320,1604,-17424,-1138,663,-377,0
18580,18621,1645,1356,-8116,-6500,12448,-497,-691,-495,5500,1304,-16672,-383,173,6,0
18599,18641,1638,1361,-9924,-15816,9436,758,385,1092,4252,2356,-16604,-308,-438,-850,0
18620,18661,1631,1366,-9200,-8892,8372,1149,1209,957,4852,1356,-17164,153,21,-492,0
18639,18681,1624,1372,-8504,-2028,9816,481,1385,1629,4604,-656,-17628,-420,-235,-423,0
18660,18701,1617,1378,-4556,-15132,8280,2225,1918,1607,5744,2588,-18648,-320,-55,219,0
18680,18721,1610,1384,-9256,-25072,10700,5625,2438,4201,5000,2064,-17252,-358,-1395,-306,0
18700,18741,1603,1390,-11884,-21664,6756,10949,3140,2191,5060,1444,-16396,-1252,-445,-424,0
18720,18761,1596,1397,-10872,3328,10952,10113,3153,4383,4808,1144,-19332,916,-2907,-44,0
18740,18781,1589,1404,-10088,15816,10232,5450,3263,-543,4924,3032,-19036,-876,-649,3393,0
18760,18801,1582,1411,-4380,14732,6024,-369,3819,2374,4464,528,-16172,583,6,2489,0
18780,18821,1575,1418,-6600,3800,11012,-3310,5955,3680,5436,3224,-17908,-385,-32,-2779,0
18800,18841,1567,1426,-10736,-11404,8036,-5446,6072,1977,4504,-772,-17300,-761,-113,-3447,0
18820,18861,1560,1433,-10412,-18996,9412,-1189,8247,4286,4600,1272,-16668,-122,-11,435,0
18840,18881,1553,1441,-31040,-32768,6240,6631,4094,121,4556,1552,-16548,-1094,1679,1952,0
18861,18901,1545,1450,-20048,-26232,5252,12678,-3086,5785,4260,-484,-16884,2503,-1102,-2315,0
18880,18921,1538,1458,-5276,392,8580,15841,-939,2625,6240,316,-17640,415,-284,7433,0
18899,18941,1530,1466,-3992,12308,9168,11488,1712,-2265,5068,356,-17520,186,-393,-9440,0
18920,18961,1523,1474,4848,12468,7192,5536,3257,1243,4328,2480,-17780,-101,641,11232,0
18939,18981,1515,1483,3348,17796,15468,207,9613,4289,5080,1440,-17040,-200,-1974,-3996,0
18960,19001,1508,1491,-10120,3308,6900,-3026,11895,1036,4188,1332,-14732,-2349,-1202,-2263,0
18980,19021,1500,1500,-10328,-2044,2604,-1940,21840,5826,5040,1224,-19972,822,-614,682,0
19000,19041,1492,1509,-32768,-26908,8784,-1181,5658,-4606,4248,572,-15972,-2047,752,-3594,0
19020,19061,1485,1517,-32768,-29680,2824,5449,-7679,3784,4708,2848,-18248,4778,21,1764,0
19040,19081,1477,1526,3516,-18392,13336,11982,-8712,2841,4852,-2392,-17752,-134,-2206,-3403,0
19060,19101,1470,1534,24292,-2296,3636,11705,1958,-667,4800,-2236,-18700,-1923,535,-2697,0
19080,19121,1462,1542,24808,18824,7308,9301,11555,2044,5352,3860,-17744,-397,-1194,7017,0
19100,19141,1455,1550,-12132,8324,2608,2209,14614,1823,5052,3204,-17256,758,2447,-6861,0
19120,19161,1447,1559,-9560,19556,-4684,-5369,14291,3684,4688,-1836,-16944,828,-1284,1249,0
19140,19181,1440,1567,-32768,-6404,3844,-5724,8945,-2587,4872,1788,-19536,-730,4134,2887,0
19160,19201,1433,1574,-32768,-21900,1524,-3627,-552,1825,5200,2672,-18224,3190,947,3286,0
19180,19221,1425,1582,-10528,-28316,11252,6629,-3265,6819,4424,-1340,-14396,1516,235,7985,0
19200,19241,1418,1589,1892,-28504,1532,13220,333,715,4464,1368,-20820,-1920,1419,-6851,0
19220,19261,1411,1596,756,5776,8908,15013,4540,1202,4916,608,-13064,-1859,-743,-31,0
19239,19281,1404,1603,-7320,14684,7296,12263,9287,1599,5192,2572,-16880,-1928,-232,-2256,0
19260,19301,1397,1610,-12500,26100,4392,5050,9025,1781,4916,2812,-19160,1445,1430,3363,0
19280,19321,1390,1616,-25764,25444,18760,-1739,9851,1501,3628,-168,-15864,609,736,2588,0
19300,19341,1383,1622,-32768,-8708,768,-4382,4727,-2619,5544,2968,-14660,1068,4419,-1711,0
19320,19361,1376,1628,-27872,-1444,5580,-5023,-3102,5513,5124,-1284,-17608,2728,561,142,0
19340,19381,1369,1634,-2020,-17992,1004,376,-1274,1648,6204,-152,-21476,592,2160,9993,0
19359,19401,1362,1639,3164,-26376,1360,4732,1242,1186,3980,1504,-17580,-1146,-242,-5709,0
19380,19421,1355,1644,5536,-2084,3084,8349,6276,2813,-5952,1868,-11024,-2846,-10897,819,0
19399,19441,1349,1648,-8260,11300,4504,5802,8469,-881,9464,2440,-21976,-1642,832,-2421,0
19420,19461,1342,1652,-10112,10828,5332,3635,9315,1883,1040,1480,-15448,2362,300,6319,0
19439,19481,1336,1656,-32768,8236,3068,-1794,7451,501,4576,268,-18812,-211,937,-1684,0
19460,19501,1330,1659,-32768,-6208,2980,-94,-1152,-2637,4972,1040,-17832,269,1670,-665,0
19480,19521,1324,1662,-20068,-19836,1984,3529,-8566,4181,5208,-104,-21292,1126,1019,5642,0
19500,19541,1318,1664,13272,-13876,5204,8312,-4109,590,5192,568,-17812,-1473,-185,-3059,0
19519,19561,1312,1666,9432,9116,5008,7745,4268,2463,5356,460,-18216,-2461,1,-6706,0
19539,19581,1306,1668,-20520,12116,2192,4400,5679,-337,5168,2032,-16748,-1743,426,-1644,0
19560,19601,1300,1669,-25084,16076,4056,-1061,1981,258,4524,2152,-19216,1205,1128,2362,0
19579,19621,1295,1670,-13648,-6760,2412,-1934,960,-1370,5832,1604,-17812,2774,1183,6113,0
19600,19641,1289,1670,-12564,-18696,7964,482,1682,499,3324,940,-17920,99,-1590,1260,0
19619,19661,1284,1670,-17688,-25816,1620,7329,2378,2924,972,1352,-14940,-5105,-2393,-1486,0
19640,19681,1279,1669,-21016,-2828,700,10266,1421,1330,5672,1304,-18936,-1849,235,-7477,0
19659,19701,1274,1668,-18140,7680,2220,9159,4,-174,3448,3636,-16592,-2496,-787,4465,0
19680,19721,1269,1667,-12972,13408,2836,3968,-630,935,5432,28,-16884,1200,561,-7890,0
19699,19741,1264,1665,-13792,20580,6548,-913,118,-232,5068,1260,-17144,-326,53,-71,0
19720,19761,1260,1663,-16620,4316,4812,-4339,132,-1112,5016,2104,-17680,632,1183,2815,0
19739,19781,1255,1660,-13788,-15372,1312,-2696,60,76,5004,3184,-17496,1610,1753,5256,0
19760,19801,1251,1657,-14660,-21724,5776,1564,-182,1742,3036,-172,-16872,-1653,-2028,-3261,0
19780,19821,1247,1654,-17620,-12788,2820,7416,-225,1389,5096,280,-18972,-2023,-337,-3196,0
19800,19841,1243,1650,-28024,6100,3600,6246,-2408,987,5232,1032,-17744,-3175,-1806,2178,0
19820,19861,1239,1646,-18504,8204,3480,6513,-4204,1355,4924,1968,-17368,-191,-1852,1744,0
19840,19881,1235,1641,-11752,6216,4684,1913,-5497,1151,4056,2788,-18124,-512,680,-5692,0
19860,19901,1232,1636,-8356,10844,3492,-768,-3931,-1256,4684,-476,-17044,324,-12,485,0
19879,19921,1229,1631,-11136,-436,6016,-2782,-2147,91,744,2408,-14936,-474,3157,-8967,0
19900,19941,1225,1625,-18088,-5188,4280,-1996,-2039,146,4252,-416,-17540,-2305,1028,1272,0
19919,19961,1222,1619,-24216,-9312,4584,140,-1971,1544,4088,3620,-19192,-623,1395,-2328,0
19940,19981,1220,1613,-5840,-15104,5568,4167,-3979,813,5100,1780,-17380,-76,1729,441,0
19959,20001,1217,1607,-1504,-17280,5276,7850,-863,1899,4700,1524,-20312,-387,17,-1837,0
19980,20021,1215,1600,-19984,-4984,4400,12034,1748,2345,5512,600,-15324,-1744,-2495,-4377,0
19999,20041,1212,1593,-32768,6828,4996,8843,-6279,810,6408,332,-18472,-2202,-394,-645,0
20020,20061,1210,1586,-19884,18696,6560,5523,-8897,-890,3632,3664,-16164,-1727,-757,-3265,0
20039,20081,1209,1578,-2360,15816,8316,-832,-7416,-548,4784,2000,-18464,-355,727,-318,0
20060,20101,1207,1570,-2172,4372,5388,-4022,-2678,-702,4540,1952,-16320,-162,295,-157,0
20079,20121,1205,1563,-16884,-744,6964,-4402,-789,980,4696,1688,-17512,-212,737,-126,0
20100,20141,1204,1555,-23740,-9156,6520,-2794,-2493,959,4832,2072,-17292,-732,-30,-148,0
20120,20161,1203,1546,-23176,-11896,6524,-372,-5503,602,4712,1700,-17320,-406,-1150,-378,0
20140,20181,1202,1538,-10780,-4768,8000,1606,-5973,446,6756,752,-18196,-554,576,-2435,0
20160,20201,1201,1530,-11268,2268,7196,1531,-5073,1297,4744,1672,-17492,3271,3543,3327,0
20179,20221,1201,1521,-21332,2820,10748,-79,-6118,-196,5036,2292,-17448,-689,-1259,761,0
20200,20241,1200,1513,-19072,512,10340,-1044,-7008,-259,4788,1944,-17060,-647,394,-4991,0
20219,20261,1200,1504,-12396,-3160,5768,-496,-5640,627,4236,1244,-17264,-7,254,2501,0
20240,20281,1200,1496,-16844,-5844,8928,720,-5975,944,4820,2208,-17840,-93,-134,229,0
20259,20301,1200,1487,-9976,608,6592,1178,-5883,379,4784,1872,-16712,64,390,-377,0
20279,20321,1201,1479,-4188,4144,7612,478,-3044,684,4656,1848,-17364,-408,-369,-292,0
20299,20341,1201,1470,-16084,1492,10400,-1097,-2198,643,4928,1640,-17280,204,617,-213,0
20320,20361,1202,1462,-26668,-4452,5956,-550,-4130,999,4724,1540,-17448,-477,-528,-259,0
20339,20381,1203,1454,-21188,-5236,7660,647,-8427,303,5032,1920,-16876,-276,438,62,0
20360,20401,1204,1445,-2560,-728,8592,1053,-7651,117,4724,2080,-17876,-349,211,-60,0
20379,20421,1205,1437,-7080,2200,11256,578,-2003,2002,4568,1464,-16892,-72,-19,-224,0
20400,20441,1207,1430,-19580,1392,9324,-279,-3730,1163,4824,1616,-17524,-483,-241,-94,0
20419,20461,1209,1422,-21340,-708,5736,-446,-6995,433,4944,1720,-17036,-110,372,-94,0
20440,20481,1210,1414,-8584,-1552,3732,259,-8196,365,4736,1804,-17256,-658,-130,347,0
20459,20501,1212,1407,-2148,1340,4948,597,-6844,915,4792,1408,-17580,-194,-204,-19,0
20480,20521,1215,1400,-5800,3820,2780,1044,-2599,2866,4936,1328,-19176,-159,765,313,0
20499,20541,1217,1393,-10852,3020,9816,157,-4356,661,4856,1420,-17256,-374,-464,-478,0
20519,20561,1220,1387,-11988,444,11708,-315,-4600,580,4756,2124,-17324,-184,204,1677,0
20539,20581,1222,1381,-7052,-4,10872,-437,-2915,122,4552,1704,-18464,55,-56,-2165,0
20559,20601,1225,1375,-12676,-192,6708,-18,-2250,1967,5248,1736,-17256,318,383,2108,0
20580,20621,1229,1369,-29864,-3184,12304,428,-6998,-119,4892,2004,-14624,630,-1067,-259,0
20599,20641,1232,1364,-14140,1872,10704,510,-8929,233,4524,964,-16268,-426,-632,1368,0
20619,20661,1235,1359,4796,2904,12652,69,-4896,121,4572,3032,-15616,141,88,-120,0
20639,20681,1239,1354,-3508,-1748,17660,-598,-1371,144,5276,920,-17272,-58,-195,20,0
20660,20701,1243,1350,-22040,-1944,11208,-244,119,1310,4804,1808,-17840,-78,240,1192,0
20679,20721,1247,1346,-29408,-1268,12876,404,-4691,943,4800,1176,-16944,251,287,386,0
20700,20741,1251,1343,-4400,1768,9744,346,-6487,-470,4900,1008,-17812,-667,-346,-412,0
20719,20761,1255,1340,7396,2216,13392,-351,-2082,138,4872,1888,-17608,-64,192,869,0
20740,20781,1260,1337,-13988,-1008,14348,-900,-438,569,4992,1436,-16912,-47,-485,257,0
20759,20801,1264,1335,-28632,1032,1864,33,-1337,2083,4444,2628,-16368,33,255,1761,0
20780,20821,1269,1333,-16760,204,12024,215,-7799,-841,4844,500,-17372,-503,-327,-1291,0
20799,20841,1274,1332,7716,2760,11752,151,-4028,-2,4864,2204,-17352,-137,488,1189,0
20819,20861,1279,1331,5032,764,11684,-384,1208,777,4936,924,-17284,-861,336,-388,0
20839,20881,1284,1330,-15972,368,11592,-511,1993,821,4960,1756,-17876,-41,-348,-4,0
20859,20901,1289,1330,-23780,-528,11084,-152,-1054,36,4884,940,-17136,254,-263,-694,0
20879,20921,1295,1330,-7736,748,11952,-227,-2650,-566,4864,1364,-17144,-534,364,-263,0
20898,20941,1300,1331,632,660,12436,-567,200,81,4824,1500,-17500,-631,508,738,0
20919,20961,1306,1332,-11556,-160,12172,-463,2010,408,4936,1452,-17824,-336,-575,-720,0
20939,20981,1312,1334,-20508,-900,11140,-130,170,260,4828,1008,-17456,-185,78,-40,0
20960,21001,1318,1336,-12900,548,11484,-165,-1870,-351,4772,1540,-17356,-311,821,-592,0
20979,21021,1324,1338,-3372,1520,12432,-416,-717,-135,4816,1396,-17288,-330,179,-88,0
20999,21041,1330,1341,-7660,124,12052,-542,1162,316,4800,1504,-17392,-670,322,-62,0
21019,21061,1336,1344,-16680,-1216,11376,-301,540,210,4848,1540,-17516,-259,111,-134,0
21040,21081,1342,1348,-14796,-32,11660,-84,-1169,-195,5300,1676,-18088,-835,1348,-290,0
21060,21101,1349,1352,-10308,15056,14580,-3092,-2085,-259,5840,1512,-19744,-569,-1114,830,0
21080,21121,1355,1356,-7000,12848,12796,-7065,-644,-2212,4904,1908,-19472,-1127,476,-2996,0
21099,21141,1362,1361,-8060,12528,10652,-12038,-4,28,5072,832,-18112,-361,868,858,0
21120,21161,1369,1366,-7640,5028,9148,-15683,-172,-1299,5460,2048,-15212,256,-586,-1718,0
21140,21181,1376,1372,-9312,-11896,12304,-12262,1779,803,5568,2600,-18008,1264,1259,3181,0
21159,21201,1383,1378,-5872,-32636,7020,-8666,2020,3252,4136,-1420,-15564,-989,-2136,-427,0
21180,21221,1390,1384,-5508,-24848,15212,1207,3534,-556,4784,4800,-17316,-454,-1389,1890,0
21199,21241,1397,1390,-14808,-13396,14408,6989,4402,2508,5096,-268,-19380,834,663,-1351,0
21220,21261,1404,1397,-9968,14172,13092,4908,5482,-1271,6052,304,-19024,-2693,-1148,-881,0
21239,21281,1411,1404,-11684,14888,6144,-90,5627,-2682,5752,5276,-20796,-2082,1134,-2695,0
21260,21301,1418,1411,-17552,22624,14112,-6960,3728,1626,4816,592,-17552,1282,1117,2077,0
21279,21321,1425,1418,-21084,1468,9048,-11641,1779,-3377,5168,1152,-17144,-963,1711,-5182,0
21300,21341,1433,1426,-15888,2400,8568,-13165,1947,-445,5464,1860,-19180,492,1347,2648,0
21319,21361,1440,1433,-7028,-8020,13220,-11623,1605,1651,6108,2044,-19028,-436,101,3034,0
21340,21381,1447,1441,-8768,-11964,5920,-9468,2833,-216,5452,1236,-21024,-956,-1410,-2259,0
21359,21401,1455,1450,-5152,-20888,8804,-4962,4223,-235,5172,2132,-17660,-573,171,854,0
21380,21421,1462,1458,-4920,-824,7684,-4632,6646,1563,4440,1476,-18316,915,245,2897,0
21399,21441,1470,1466,-7216,3400,7892,-3246,7206,-759,5276,2804,-18720,-1410,-1832,-2226,0
21420,21461,1477,1474,-9764,-13616,4804,-4064,7879,1643,4392,1424,-15044,1164,1377,-1779,0
21440,21481,1485,1483,-32768,-15068,14568,-1722,3692,-1226,4796,-584,-16552,-1924,533,776,0
21459,21501,1492,1491,-32556,2784,11456,-982,-1147,1008,4660,3624,-18264,761,-244,3469,0
21480,21521,1500,1500,-7328,8504,13892,-3564,-2245,-2792,5048,332,-17372,-1161,1570,-3473,0
21499,21541,1508,1509,-4044,13868,15116,-8264,151,-363,4932,2240,-20520,808,32,667,0
21519,21561,1515,1517,17660,-2988,10012,-9341,6390,47,4708,844,-17628,-858,474,1516,0
21539,21581,1523,1526,-5248,-8100,7044,-11045,12491,2485,4144,1408,-18340,449,-118,230,0
21560,21601,1530,1534,-4748,-19172,1920,-6910,14561,1659,4004,960,-17488,-507,883,2565,0
21579,21621,1538,1542,-32768,-23560,13312,-4023,11185,840,4500,1392,-17092,-228,215,-3013,0
21600,21641,1545,1550,-32768,-12528,10764,1649,-2219,516,5176,2940,-18152,600,-747,2981,0
21619,21661,1553,1559,-10768,772,4184,138,-8350,1810,4560,-936,-16516,1676,117,1972,0
21640,21681,1560,1567,10504,6848,7184,-501,-2065,-3221,5136,1532,-17816,-2262,1193,-1709,0
21659,21701,1567,1574,-4492,13292,10464,-5612,4809,1984,4928,1460,-18200,580,-1072,2209,0
21680,21721,1575,1582,-1444,9504,400,-8970,5711,-1193,5916,2160,-20652,-1167,188,1431,0
21699,21741,1582,1589,-5772,-3700,2364,-13170,9652,1726,4600,3316,-18944,2978,2851,4839,0
21720,21761,1589,1596,-8260,-6800,3336,-12578,10029,1277,4552,92,-18524,1856,3008,7608,0
21740,21781,1596,1603,-13752,-14012,6812,-11539,10846,4721,4400,1592,-18900,2424,1669,5176,0
21760,21801,1603,1610,-32768,-28332,4284,-5168,5758,-1316,5004,-180,-19036,-528,1247,-458,0
21779,21821,1610,1616,-32768,-26588,2520,1401,-1029,3449,3664,392,-16440,1534,-2684,3914,0
21799,21841,1617,1622,-6912,-9700,3768,5053,-2332,2373,3916,1400,-22660,-362,-661,-4448,0
21819,21861,1624,1628,-4612,12448,4316,2009,820,-2075,4172,132,-18176,-2841,-787,-848,0
21839,21881,1631,1634,-5612,14996,4744,-2854,2478,2517,4508,4180,-19112,1888,555,2956,0
21859,21901,1638,1639,-11860,24408,8436,-12242,3516,479,4148,-2112,-19280,743,601,639,0
21879,21921,1645,1644,-7484,4000,1036,-15604,6043,-1058,4540,2304,-19680,2292,1761,11628,0
21900,21941,1651,1648,-11120,-5640,9604,-15142,6894,3122,5376,1384,-16288,2245,-316,6512,0
21919,21961,1658,1652,-14964,-32768,-3528,-8994,6959,3585,1132,3656,-14080,-1201,1693,-152,0
21940,21981,1664,1656,-32768,-32768,-1064,-723,3566,-2842,3684,-2992,-15056,-3910,734,-8111,0
21959,22001,1670,1659,-32768,-11436,6048,6161,-4308,3401,4916,-1456,-15196,808,-4554,369,0
21980,22021,1676,1662,-10380,10692,7504,6497,-5322,-12,4696,1384,-16804,-2818,-2513,1934,0
21999,22041,1682,1664,7924,17208,1732,2460,-1488,-47,3908,5704,-16220,-1867,942,345,0
22019,22061,1688,1666,-8688,16664,-28,-8308,3069,1242,2952,-432,-18028,924,1543,-5072,0
22039,22081,1694,1668,-3912,11024,4208,-11305,3532,-1959,4212,1676,-16716,-520,1204,13811,0
22060,22101,1700,1669,-12052,-8808,1520,-13171,6255,3164,3660,2988,-16524,3780,1556,-1867,0
22079,22121,1705,1670,-8096,-5452,1672,-11534,7216,5687,356,1044,-9756,741,-6031,2019,0
22099,22141,1711,1670,-28076,-15724,7844,-9441,6544,2542,3088,-3896,-12580,-2748,-7096,6380,0
22120,22161,1716,1670,-32768,-24212,-1180,-3364,2908,-2860,4492,3852,-18132,-424,-13,2190,0
22139,22181,1721,1669,-32768,-21956,-1456,1073,-4000,2677,4180,-508,-16408,1839,-2241,-4245,0
22159,22201,1726,1668,-9148,-5624,1760,3905,-6136,1587,6404,-788,-16280,92,1031,1452,0
22179,22221,1731,1667,3440,11488,3760,1082,-1891,-529,4096,-1004,-17348,-2243,2877,6548,0
22199,22241,1736,1665,-2612,19084,4184,-4314,2354,-754,7068,-556,-20764,-738,-877,1767,0
22219,22261,1740,1663,-17964,4092,3136,-7824,2714,-1620,5128,960,-17512,159,-51,-1318,0
22239,22281,1745,1660,-22296,-11000,1484,-6552,1900,232,3364,-540,-17436,-744,46,1647,0
22259,22301,1749,1657,-21928,-26620,-3468,-4095,-1365,-80,4612,-1408,-17904,-121,-1790,3545,0
22279,22321,1753,1654,-14636,-17952,2344,635,-1911,338,4028,-452,-17960,-555,-435,-1098,0
22299,22341,1757,1650,-22388,-968,7264,2972,-1950,-1128,3804,-280,-16820,-841,-2153,-2835,0
22320,22361,1761,1646,-21020,6268,-1564,2091,-2673,-2400,3844,1872,-17716,-1000,-414,-6772,0
22339,22381,1765,1641,-29464,2248,6756,-858,-7249,-3081,3940,-956,-19988,-1859,2673,-2772,0
22360,22401,1768,1636,-15400,-5804,3068,-2122,-9397,-2701,4136,-624,-18292,-1171,77,-3638,0
22379,22421,1771,1631,-4572,-1812,1896,-2775,-6462,-2582,3964,-488,-17552,-295,1241,1507,0
22400,22441,1775,1625,520,10416,6060,-6131,-2366,-1118,4012,-332,-17496,-730,48,1536,0
22419,22461,1778,1619,-17228,6296,4700,-9791,-37,-3847,3948,860,-19604,-1084,358,-2950,0
