mega_time_ms,esp_time_ms,servo1_us,servo2_us,esp_ax,esp_ay,esp_az,esp_gx,esp_gy,esp_gz,gy87_ax,gy87_ay,gy87_az,gy87_gx,gy87_gy,gy87_gz,Touch
2534,1541,1508,1509,-12368,-4164,8744,-213,-246,-23,5068,1420,-17400,-327,127,-217,0
2554,1561,1515,1517,-12304,-3584,8752,-267,-107,10,4996,1380,-17192,-371,191,27,0
2574,1581,1523,1526,-10488,-3720,8812,-493,-283,324,5060,1280,-17344,-436,404,1616,0
2594,1601,1530,1534,-10376,-3060,9140,-793,1403,556,5176,1124,-17480,-103,409,-690,0
2614,1621,1538,1542,-8524,-2344,12972,-595,1423,1366,5036,116,-17824,55,740,2589,0
2634,1641,1545,1550,-5428,-3880,4612,-570,8796,1038,4944,2216,-17056,566,2043,2355,0
2654,1661,1553,1559,-1840,-4632,8904,-682,5510,2888,1588,2448,-14752,164,-305,-835,0
2674,1681,1560,1567,-8980,-532,10104,-1026,9874,6539,7108,-132,-17080,1127,1985,1648,0
2694,1701,1567,1574,-7988,-152,9344,-1089,8881,1983,5132,2004,-15992,1540,1587,6281,0
2714,1721,1575,1582,-18300,-9164,2892,199,-3094,2040,4168,216,-14760,-900,1311,-1576,0
2734,1741,1582,1589,-32768,-7648,7380,-399,149,444,5260,1536,-17636,307,1639,1407,0
2754,1761,1589,1596,-23560,-7248,4468,-984,-800,2878,5904,632,-17124,777,-1213,-1108,0
2775,1781,1596,1603,-4712,-1320,11568,347,-1613,-1647,5360,-44,-18036,-1086,-281,-1923,0
2794,1801,1603,1610,-5848,2948,10588,-820,9835,436,32767,-4832,-32768,-2171,-2190,-1716,0
2813,1821,1610,1616,9152,-100,7024,-741,10409,2565,8416,-3896,-30376,-809,-6586,2877,0
2834,1841,1617,1622,-10300,-584,6184,-1640,15226,2707,5600,3728,-26136,-3180,577,-546,0
2854,1861,1624,1628,-11304,15704,-3824,-4163,11142,10302,10448,-1456,-23968,1390,-2136,1914,0
2874,1881,1631,1634,-32768,4400,-5360,-8620,6657,1774,5276,2592,-18640,-1070,1059,-2773,0
2894,1901,1638,1639,-32768,14164,3124,-13011,-7974,11278,4604,1440,-15256,5269,-4144,4499,0
2914,1921,1645,1644,-4092,-8236,2652,-13901,-7360,1415,5392,-392,-15672,1128,825,2914,0
2934,1941,1651,1648,15740,-17828,-712,-12340,-1184,10526,4808,-1708,-17168,1627,454,2902,0
2954,1961,1658,1652,-3400,-18588,12804,-4956,2768,1926,6396,848,-15928,-1858,118,11669,0
2974,1981,1664,1656,-15388,-24560,-1292,200,10303,3707,4352,3412,-19352,2585,156,-2668,0
2994,2001,1670,1659,-9664,-2096,4248,2918,4399,4542,4176,-2452,-15396,-63,-686,4701,0
3014,2021,1676,1662,-32768,15160,6004,126,12981,2454,6520,480,-17556,-2262,-774,-3903,0
3034,2041,1682,1664,-32768,15976,916,-3593,-953,2972,4524,3536,-17020,127,-275,3377,0
3054,2061,1688,1666,-26444,2976,7060,-8233,-4338,4567,4504,-1752,-20328,3841,-2253,685,0
3074,2081,1694,1668,292,-11160,6324,-6096,-3042,-708,5180,1688,-14936,322,-160,6294,0
3094,2101,1700,1669,-5292,-8768,608,-5532,1612,7058,4312,-68,-16664,-735,633,-2052,0
3113,2121,1705,1670,-7104,10260,5944,-6995,3410,5749,5232,-2936,-16888,-144,-1730,7049,0
3134,2141,1711,1670,-9432,5284,-1196,-9867,5730,7123,3764,3696,-17420,-327,1067,1527,0
3154,2161,1716,1670,-11036,-10040,2700,-9232,3975,2806,296,1300,-12544,-1143,-1241,-6614,0
3174,2181,1721,1669,-16384,-31248,228,-4582,6549,5667,4044,628,-12596,-2153,-1872,-3920,0
3194,2201,1726,1668,-26548,-24364,-996,534,6808,1623,2708,-5728,-16320,-2818,-26,-3578,0
3214,2221,1731,1667,-32768,-4048,3372,3960,-148,-2013,1772,1924,-13244,-1672,-1979,3070,0
3234,2241,1736,1665,-24660,23768,9828,1302,-9282,603,3884,468,-17948,-691,-1923,2450,0
3254,2261,1740,1663,-3000,11496,1932,-2088,1242,-3311,4696,1416,-17812,765,-689,-37,0
3273,2281,1745,1660,-100,-13156,352,-3501,1979,851,4580,1768,-14448,-450,731,1575,0
3294,2301,1749,1657,-12020,216,-196,-4054,1271,8699,3964,-1812,-13568,-1017,666,-1502,0
3314,2321,1753,1654,-26076,16460,4452,-7063,-1506,6141,3764,-1600,-18784,-23,-1257,5309,0
3334,2341,1757,1650,-32768,-2148,3920,-7526,1568,1661,5624,-1872,-16304,520,-278,-4684,0
3354,2361,1761,1646,-24048,-23100,3876,-3338,-7595,-3117,3828,3576,-15596,-1618,992,51,0
3375,2381,1765,1641,-17084,-29896,-4416,1675,-8221,-6128,-220,468,-16400,-696,-32,-9183,0
3394,2401,1768,1636,-4132,-6964,572,4322,-8093,-2967,4952,-144,-15472,-2135,-888,-1141,0
3414,2421,1771,1631,-1200,18404,5740,1769,-5182,-407,3988,376,-18188,-1189,-1797,-1901,0
3434,2441,1775,1625,-2528,14536,5384,-1757,805,-2619,4524,684,-18004,-929,52,2237,0
3454,2461,1778,1619,-20120,-7696,2720,-4263,1622,-2246,3184,1024,-18256,-2495,3541,-5683,0
3474,2481,1780,1613,-25564,-12324,3644,-3652,-1297,1197,4420,-348,-15328,200,-482,-331,0
3494,2501,1783,1607,-21472,-4152,1968,-2816,-4803,3394,3792,-360,-22368,-837,1065,-442,0
3514,2521,1785,1600,-11472,13564,2028,-6863,-6565,3117,3740,-248,-20132,-701,397,-1488,0
3534,2541,1788,1593,-5580,-932,6820,-7407,-5563,-1293,4552,320,-16464,-1392,-65,1822,0
3554,2561,1790,1586,-3628,-27760,-900,-4855,2137,829,3944,1744,-16376,217,1638,-1992,0
3574,2581,1791,1578,-20780,-23468,5564,-637,-18,-1443,3644,-1652,-19180,-2451,1413,-6509,0
3594,2601,1793,1570,-24264,-9156,3512,2556,-1736,-1408,4228,664,-17828,82,-486,1799,0
3614,2621,1795,1563,-27072,3156,3940,2787,-4204,-6176,4340,852,-17980,-1801,-516,-3602,0
3634,2641,1796,1555,-10156,4740,4892,630,-7066,-3552,4328,1092,-16616,267,-30,-1613,0
3654,2661,1797,1546,-2808,-1064,5152,-1802,-3180,-3431,4228,-148,-18552,-1622,682,-2076,0
3674,2681,1798,1538,-2464,-9924,4052,-1878,-79,644,4172,716,-17128,-575,955,-1438,0
3694,2701,1799,1530,-25992,9076,9772,-2359,-2513,1283,4256,44,-18788,-1706,-2115,-2610,0
3714,2721,1799,1521,-28588,1596,7780,-3036,-2378,-598,4376,952,-18652,-1128,-65,3720,0
3734,2741,1800,1513,-16356,-16412,3252,-2105,-7428,-3395,4092,1476,-15848,-1585,96,-2971,0
3753,2761,1800,1504,-6384,-15564,3872,217,-2750,-2658,4404,1184,-18836,91,387,1080,0
3774,2781,1800,1496,-11404,-8380,4752,2115,-3103,-8097,3684,664,-16164,-2271,463,-4348,0
3793,2801,1800,1487,-19296,1260,4792,1352,-4321,-2985,4376,764,-17828,-419,878,-60,0
3814,2821,1799,1479,-17836,588,4624,-728,-7857,-4967,4228,1032,-18152,-1871,517,-1465,0
3834,2841,1799,1470,-8576,-10176,5848,-966,-10414,-326,4624,768,-16312,-1118,345,373,0
3854,2861,1798,1462,-8604,-8952,7020,-818,-941,-4562,3900,3180,-18104,-1599,945,1568,0
3874,2881,1797,1454,-11796,-10040,4196,1223,-2216,-5981,3972,3748,-16472,-477,-633,-151,0
3894,2901,1796,1445,-20948,-6820,4632,901,-3642,-4186,5384,816,-17312,-1088,1875,283,0
3914,2921,1795,1437,-11688,-236,6352,-421,-4620,-2666,4252,920,-18248,-1076,293,-1278,0
3934,2941,1793,1430,-7896,-5456,7916,-817,-7283,-4668,5768,748,-15812,-947,3137,-1934,0
3954,2961,1791,1422,-7516,-11044,6000,-322,-3962,-1722,5956,1332,-16136,48,2095,-2241,0
3974,2981,1790,1414,-10744,-10592,8536,447,-5406,-3707,256,1716,-15028,1402,-982,-8134,0
3994,3001,1788,1407,-10528,-7244,6340,741,-2464,-820,4620,792,-17800,-640,579,1279,0
4014,3021,1785,1400,-10708,-3784,8856,67,-1835,-3908,4452,1340,-17492,-311,1058,-167,0
4034,3041,1783,1393,-15096,-4296,9432,-987,-2048,-1442,4904,1180,-17080,-655,341,-236,0
4054,3061,1780,1387,-17944,-7164,9896,-1390,-594,-2855,4672,724,-17352,-807,737,-313,0
4074,3081,1778,1381,-14140,-10624,8576,-630,-2444,-3255,4536,1028,-17564,-768,-146,-446,0
4093,3101,1775,1375,-7744,-9808,7344,516,-3529,-3029,4624,1036,-17044,-485,755,-1212,0
4114,3121,1771,1369,-4232,-5672,8728,504,-3249,-1195,4872,804,-17792,-603,540,-470,0
4134,3141,1768,1364,-12432,-4120,12004,-356,-3796,-1173,4712,-688,-17340,-792,933,-2270,0
4154,3161,1765,1359,-17604,-4420,10500,-1300,-849,-1284,3264,3284,-20108,-1535,-3287,-5437,0
4173,3181,1761,1354,-16784,-13088,9432,12,-8352,-3967,-3224,3988,-14488,304,-301,10366,0
4194,3201,1757,1350,-12328,-12756,6108,-68,-2813,-1989,3616,2988,-14944,-300,-161,-5304,0
4213,3221,1753,1346,-152,-5676,8652,765,-4486,-3593,4908,1280,-18048,302,-373,-1125,0
4234,3241,1749,1343,-2336,-3936,8592,148,-522,-2310,4716,1696,-17184,-840,61,289,0
4254,3261,1745,1340,-17052,-4996,10996,-545,-3311,-1492,4844,-1188,-15764,146,1589,-938,0
4274,3281,1740,1337,-25476,-8688,11472,-776,-5163,1717,144,1532,-17784,-793,-1502,439,0
4294,3301,1736,1335,-19364,-12276,4568,-430,-4062,-3687,6348,512,-16776,-457,206,918,0
4314,3321,1731,1333,1132,-10284,8420,568,-5138,-2512,4536,1716,-18004,297,36,-13,0
4333,3341,1726,1332,5964,-5152,9692,603,-1794,-921,4644,1476,-17736,-504,450,-149,0
4354,3361,1721,1331,-3636,-2500,9836,-790,2234,169,4636,1680,-17624,-544,1611,-190,0
4374,3381,1716,1330,-19728,-7736,9384,-1615,2703,890,4764,1552,-17588,-205,1312,-2278,0
4393,3401,1711,1330,-20032,-12800,8572,-1172,-906,595,4604,1868,-17388,58,407,853,0
4414,3421,1705,1330,-8672,-13556,8584,103,-2163,-268,4808,1728,-17012,-142,-562,-146,0
4433,3441,1700,1331,-1584,-9092,9236,800,-535,-635,4824,1344,-17136,-428,-285,-173,0
4453,3461,1694,1332,-6760,-3436,9436,147,1318,142,4796,1512,-17960,-894,-10,-133,0
4473,3481,1688,1334,-16296,-4184,9224,-1128,722,335,4672,1664,-17068,-311,637,-1991,0
4494,3501,1682,1336,-16180,-10440,8812,-1530,-811,538,4656,1684,-17252,-24,518,1417,0
4513,3521,1676,1338,-7588,-13896,8652,-417,-1209,395,4824,1420,-17552,-190,146,-145,0
4534,3541,1670,1341,-4548,-10700,8988,688,-118,-282,4852,1484,-17396,-455,-421,-176,0
4553,3561,1664,1344,-9944,-4872,9188,458,810,78,4436,-4,-16768,-259,-254,-312,0
4574,3581,1658,1348,-14104,-15464,11556,2211,-96,-2697,4260,2068,-16540,-788,148,253,0
4594,3601,1651,1352,-14208,-25256,7604,5833,-1957,-577,4140,808,-15784,-119,-872,-2125,0
4614,3621,1645,1356,-10592,-21212,7400,10524,-3988,-2924,3164,856,-14984,48,-452,2412,0
4633,3641,1638,1361,-5512,-5892,10396,12573,34,-4104,5184,608,-17144,514,-1762,2397,0
4654,3661,1631,1366,-7800,9376,9496,9210,-1007,475,4540,1828,-17012,-612,-218,-559,0
4673,3681,1624,1372,-5184,20452,12984,2903,2991,348,3592,452,-16340,-188,-925,176,0
4694,3701,1617,1378,-8744,5320,6760,-1424,3830,1383,5064,1380,-16008,-602,236,-136,0
4714,3721,1610,1384,-11456,-7912,9292,-4128,3610,7066,4180,1308,-16020,167,446,-262,0
4733,3741,1603,1390,-10312,-16652,13600,-1713,1791,2240,4656,1068,-17768,-483,100,-314,0
4754,3761,1596,1397,-12400,-32768,8848,4159,1318,2546,4772,2556,-16328,166,-682,356,0
4773,3781,1589,1404,-11808,-14840,9116,7641,4814,1063,4304,1308,-17400,354,-1053,-23,0
4794,3801,1582,1411,-14488,12536,12576,6917,3406,-2880,4744,1408,-17748,-105,-1363,3001,0
4813,3821,1575,1418,-11480,3976,11800,4785,573,-5637,4284,4184,-16880,-546,408,1633,0
4834,3841,1567,1426,-16480,-2740,10192,151,607,5422,4156,-1192,-16028,-311,301,-3944,0
4853,3861,1560,1433,-9960,-6264,12892,-333,-1011,-2397,4092,656,-16704,-834,236,4536,0
4874,3881,1553,1441,-12704,-23552,11828,4301,-1934,769,4700,4096,-18748,32,-477,1021,0
4894,3901,1545,1450,-14324,-28296,10520,9543,-1763,-714,4956,-1216,-17220,-665,-1338,-4279,0
4914,3921,1538,1458,-8504,-6800,8740,12551,1922,-1258,4876,1424,-16928,1499,-2656,2118,0
4933,3941,1530,1466,-5484,11916,12064,9384,5185,316,4132,1148,-17584,-107,934,2056,0
4954,3961,1523,1474,-1760,15984,10424,4767,7226,-837,4804,-1124,-20380,-751,1044,-7364,0
4973,3981,1515,1483,-10484,17892,8996,-910,9969,3025,4920,36,-18320,163,966,9374,0
4994,4001,1508,1491,-8296,6800,5712,-5609,10699,4481,4412,2180,-17080,-1320,-883,-4326,0
5014,4021,1500,1500,-29360,-14540,9400,-4466,12328,-865,4856,-412,-16656,-1736,3786,2838,0
5033,4041,1492,1509,-32768,-32768,3360,622,-814,-2020,4748,3236,-16184,1227,2060,-3782,0
5054,4061,1485,1517,-21764,-32768,4464,10586,-7084,1404,4724,-656,-19548,2695,-1230,5873,0
5073,4081,1477,1526,5812,-14452,8224,17971,-5817,-10325,4704,1652,-18876,-1552,-3035,-3310,0
5094,4101,1470,1534,6416,11956,8500,15254,5622,-3804,4812,-488,-18868,-1973,-1005,-5320,0
5113,4121,1462,1542,15668,27852,8720,10427,9788,-9643,4236,4372,-20748,271,1227,9625,0
5134,4141,1455,1550,-14228,18360,4196,2070,16642,8922,4376,2472,-21484,1774,4932,-2566,0
5153,4161,1447,1559,-9928,27528,8636,-7031,10876,10465,4524,-1500,-20820,2489,2963,7037,0
5174,4181,1440,1567,-32768,-3516,8080,-7336,11982,-2307,5312,2056,-19476,1286,5426,195,0
5193,4201,1433,1574,-32768,-25256,3860,-6782,1319,1470,5040,1840,-19776,3517,1161,3633,0
5214,4221,1425,1582,-17100,-32768,6356,4095,-4620,1063,-5236,2920,-14344,-4040,-7557,1355,0
5233,4241,1418,1589,-960,-32768,5792,13360,-3917,741,10548,-2444,-32768,-3356,2825,-6166,0
5254,4261,1411,1596,-456,3620,7880,17945,2184,-11756,4944,808,-14788,-1854,-2394,-2357,0
5273,4281,1404,1603,-5008,6800,4920,14240,6871,-410,4560,1660,-17616,-2239,-1381,-4776,0
5294,4301,1397,1610,-7872,28912,7372,9011,5093,-2550,4984,1980,-18264,128,2357,252,0
5313,4321,1390,1616,-10584,32767,12092,-575,4945,2113,4800,192,-21868,1440,306,5601,0
5334,4341,1383,1622,-32768,1784,7792,-4870,12876,-8165,4960,1776,-16548,-708,3537,2940,0
5354,4361,1376,1628,-32768,-16180,3460,-7195,1651,6190,4476,2048,-18764,2150,2938,2743,0
5373,4381,1369,1634,-14740,-15268,9260,-4567,-3527,-2540,32767,-10628,-32768,-5948,-3392,-6662,0
5394,4401,1362,1639,-1292,-19964,10420,2589,-1157,-4781,5440,-620,-15516,-1701,415,2939,0
5413,4421,1355,1644,-5340,-16732,-2568,7484,3768,-3067,5256,3816,-16788,-739,1599,-4774,0
5433,4441,1349,1648,-300,11576,6276,6565,3463,-358,5236,-3224,-22196,-924,-58,-2851,0
5453,4461,1342,1652,-11596,4232,8188,5999,9089,-8914,5832,5700,-19744,-873,2715,9864,0
5474,4481,1336,1656,-10440,-9124,6820,4428,7070,-239,6036,1352,-19508,3028,1232,-3415,0
5493,4501,1330,1659,-32768,-4528,16468,7264,2698,841,6936,-3180,-20924,-1944,-1193,-680,0
5514,4521,1324,1662,-32768,1652,2936,6651,-3378,527,5276,3052,-17876,-1023,696,1916,0
5533,4541,1318,1664,-9712,9988,5388,2925,-10930,-1611,5348,1024,-17692,-930,276,-6176,0
5554,4561,1312,1666,18412,6004,4768,1131,-1344,-4522,4980,200,-19908,426,1682,4032,0
5573,4581,1306,1668,2996,-8004,6276,382,4758,1243,4860,1944,-18468,-69,-359,26,0
5594,4601,1300,1669,-8084,-2100,-68,2202,3389,-5152,5920,1320,-19124,786,1093,-151,0
5613,4621,1295,1670,-30712,-7160,6732,3312,7834,-220,5196,892,-18284,258,567,1163,0
5634,4641,1289,1670,-32768,-11560,6400,5216,-2393,-3881,5928,632,-17496,-464,238,303,0
5653,4661,1284,1670,-15688,3144,5008,4731,-3757,-2119,5260,992,-16496,-957,426,-2086,0
5673,4681,1279,1669,-5512,15940,7720,1479,-2514,-3528,4260,1308,-18736,-239,743,-1719,0
5694,4701,1274,1668,-11096,-5648,4492,-423,3522,-1935,5496,1140,-18932,972,607,5077,0
5713,4721,1269,1667,-22784,-14232,6988,1796,1368,-1105,5440,948,-17284,-107,413,-48,0
5733,4741,1264,1665,-22820,-8132,3080,4337,-598,296,4984,488,-17400,-618,-226,-1760,0
5753,4761,1260,1663,-13132,9784,7492,3296,-1259,-3086,504,1424,-19316,-622,-3630,-1125,0
5773,4781,1255,1660,-6524,-3088,3260,2140,21,-4427,5404,1260,-17688,69,1229,3504,0
5793,4801,1251,1657,-11904,-9312,6888,3565,-701,-2141,5616,1116,-16688,-318,95,-1821,0
5813,4821,1247,1654,-24012,-792,5508,5479,646,247,5100,556,-17980,-1052,-445,-2488,0
5833,4841,1243,1650,-26008,9540,5780,2692,-3660,1151,5060,1416,-21516,-1067,674,-3679,0
5854,4861,1239,1646,-14376,1628,8240,1482,-4042,-6063,5272,420,-21096,-307,1004,2233,0
5873,4881,1235,1641,-8736,-10076,3744,2770,-2497,-2317,5712,1424,-18552,-483,218,245,0
5894,4901,1232,1636,-15784,-3924,4432,4257,-2956,529,5204,1780,-17676,-1074,-451,-4769,0
5913,4921,1229,1631,-18416,11908,8344,1944,-3183,-1365,5104,168,-16748,-1505,-1217,-4065,0
5934,4941,1225,1625,-23424,9888,6332,-1045,-2608,-973,5496,1576,-16808,-1067,-2,605,0
5953,4961,1222,1619,-13972,-2848,7508,-2532,-6113,947,4832,1456,-20252,48,646,-2314,0
5974,4981,1220,1613,-4748,-14896,6712,698,-5098,-5235,5400,812,-21064,996,915,5850,0
5993,5001,1217,1607,-1372,-20464,5496,5595,-1914,-817,5260,1776,-16632,-949,-848,-1462,0
6013,5021,1215,1600,-25560,1280,4796,8668,-766,-1053,5204,812,-17904,-2215,-753,-7072,0
6033,5041,1212,1593,-32768,11972,6768,5693,-4162,-872,5996,-1736,-16368,-2659,-2881,3436,0
6053,5061,1210,1586,-17280,15524,6216,1755,-7164,-1259,4848,1576,-16160,284,-678,-2724,0
6073,5081,1209,1578,-2100,11320,8612,-2149,-6575,161,4664,496,-19260,-205,-151,1145,0
6093,5101,1207,1570,-6648,-12304,5148,-2135,-421,-5656,5528,1384,-17684,363,2129,-673,0
6114,5121,1205,1563,-14512,-13536,4772,-933,-3464,4501,4628,1744,-17440,-279,-113,127,0
6133,5141,1204,1555,-23348,-2128,10392,1646,-5915,-220,6220,-420,-17168,-993,-1436,-3572,0
6154,5161,1203,1546,-18944,5628,8904,1442,-4966,-2490,4764,2124,-17052,-943,-190,3436,0
6173,5181,1202,1538,-8820,5348,5208,-303,-3356,-390,4568,2192,-17872,-1233,149,-4543,0
6194,5201,1201,1530,-13912,-888,6272,-1354,-3465,2512,7528,5212,-20636,-767,2736,5389,0
6213,5221,1201,1521,-20428,-6304,7120,-409,-6878,427,4292,2700,-17908,-1256,-593,-1883,0
6234,5241,1200,1513,-13288,-2676,7584,790,-6693,-878,5416,768,-17784,-1614,134,-4165,0
6253,5261,1200,1504,-7480,4008,8140,832,-1675,1000,5276,2220,-17296,-1614,747,-1952,0
6273,5281,1200,1496,-15548,180,8412,42,-4172,1938,3320,-680,-15368,3964,1939,373,0
6293,5301,1200,1487,-15036,248,7520,-520,-6791,-141,5600,-432,-16348,4180,-745,9219,0
6313,5321,1201,1479,-2992,-600,7752,-537,-3979,-838,5680,1888,-18996,-2271,1243,-1845,0
6333,5341,1201,1470,-8156,-944,9196,78,-1496,2012,5360,5228,-17380,195,-1340,-6965,0
6353,5361,1202,1462,-24440,-372,7968,526,-2869,639,4748,1608,-16972,-424,-2164,-301,0
6373,5381,1203,1454,-25420,424,10092,181,-7031,1310,4908,1388,-16852,-694,1189,-129,0
6393,5401,1204,1445,-6400,1276,10900,-359,-5520,-157,6412,220,-19152,-1370,-202,1926,0
6413,5421,1205,1437,-5236,-1352,10444,-543,-4310,2768,4724,4676,-17272,-19,-579,-190,0
6433,5441,1207,1430,-16036,-2260,11112,139,-1938,2063,4784,-704,-17084,-65,650,414,0
6453,5461,1209,1422,-18364,540,9628,818,-6795,-523,4748,2700,-17652,59,-57,583,0
6473,5481,1210,1414,-16828,1576,8136,262,-6750,-282,4976,568,-17592,107,333,428,0
6493,5501,1212,1407,-5556,1444,9996,-23,-8452,-202,4812,2768,-16580,-430,-207,1114,0
6513,5521,1215,1400,-7760,348,9120,-159,-4427,1726,5136,1932,-18100,148,-1219,1614,0
6533,5541,1217,1393,-9140,-1500,11532,151,-4270,980,4824,1188,-17256,-283,184,-1385,0
6553,5561,1220,1387,-11888,536,11292,259,-3278,657,4540,1076,-16804,22,331,1787,0
6573,5581,1222,1381,-5700,2084,11272,109,-3485,243,5128,1584,-17552,-168,29,-1366,0
6593,5601,1225,1375,-15732,476,11800,-657,-1427,1797,5060,1024,-17652,127,621,1602,0
6614,5621,1229,1369,-26836,-1400,9072,-417,-4341,659,4952,1340,-18120,409,38,824,0
6633,5641,1232,1364,-12248,-1680,11548,76,-9818,-1313,4888,1224,-17080,-147,-201,212,0
6653,5661,1235,1359,5168,2260,11068,352,-5275,-300,5112,2000,-17144,185,83,670,0
6673,5681,1239,1354,3616,144,10384,329,-2018,196,5012,724,-17556,-81,-69,-178,0
6693,5701,1243,1350,-20716,-420,11428,-135,-2706,2101,4520,2976,-17584,37,1137,-479,0
6713,5721,1247,1346,-28468,924,11944,-495,-4617,296,4712,636,-16900,496,652,780,0
6733,5741,1251,1343,-2760,680,11624,-264,-5246,-2126,4904,1096,-18008,-159,284,-1635,0
6753,5761,1255,1340,7612,40,11652,-135,-1232,965,4972,712,-15624,-1517,-951,1666,0
6772,5781,1260,1337,-12616,368,12796,4,975,2238,4788,2064,-17020,-601,-396,1336,0
6793,5801,1264,1335,-29668,820,13080,-21,-2353,1488,4868,1848,-17732,594,689,269,0
6813,5821,1269,1333,-15068,1344,10460,-422,-3397,-421,4784,336,-16404,-438,-987,-619,0
6833,5841,1274,1332,4996,844,12016,-480,-4391,-1235,5024,1696,-17676,-115,242,1041,0
6853,5861,1279,1331,3328,-608,12368,-63,-334,1075,4812,912,-17328,-668,337,0,0
6873,5881,1284,1330,-15328,1320,12740,14,1361,1558,4764,1480,-17248,54,-922,63,0
6893,5901,1289,1330,-19424,1304,12972,-196,-870,-315,4992,984,-17364,71,-327,243,0
6914,5921,1295,1330,-5620,948,12204,-571,-1486,-1004,4876,924,-17708,-503,511,-58,0
6933,5941,1300,1331,-572,112,12580,-662,416,309,4888,1448,-17564,-845,390,498,0
6953,5961,1306,1332,-12108,-196,12936,-334,1615,914,4852,1404,-17912,-146,-997,-684,0
6973,5981,1312,1334,-19092,-540,12136,-115,-87,-176,4880,756,-17184,-224,-30,76,0
6993,6001,1318,1336,-10376,824,12172,-260,-1506,-837,4812,1108,-18268,-161,458,-443,0
7013,6021,1324,1338,-2816,1720,12776,-493,-367,-97,4716,984,-17368,-484,69,-342,0
7032,6041,1330,1341,-8616,260,12728,-450,1035,704,4800,1348,-17288,-691,357,-118,0
7053,6061,1336,1344,-16352,-1020,12164,-298,117,284,4772,1096,-17332,-273,188,-618,0
7073,6081,1342,1348,-12272,228,12544,-205,-1135,-516,5096,836,-18016,-975,1790,-169,0
7093,6101,1349,1352,-6936,17300,14040,-2111,-2536,3527,5436,1776,-18264,-809,-1126,1551,0
7113,6121,1355,1356,-6960,18560,12608,-6396,-144,3145,4420,692,-18120,-1516,619,-3373,0
7133,6141,1362,1361,-6476,18296,10420,-12136,717,7184,5244,1156,-18892,-761,709,510,0
7153,6161,1369,1366,-6320,9032,8932,-15357,474,8679,4860,1524,-16384,-385,-570,-2117,0
7174,6181,1376,1372,-8408,-12400,9488,-12684,4167,4213,4680,2616,-15796,861,1326,2250,0
7193,6201,1383,1378,-4736,-32768,3808,-8430,4882,7433,4188,-2064,-17044,-955,-730,-498,0
